nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Attendre Esperer 80473.html,Frapin,Meabh McCurtin,2023.0,3.73,107,"['woody', 'aromatic', 'earthy', 'nutty', 'fresh spicy', 'citrus']",male,moderate,average,ok,"['Black Pepper', 'Neroli', 'Citron']","['Cardamom', 'Iris']","['Haitian Vetiver', 'Walnut', 'Atlas Cedar']",https://www.fragrantica.com/perfume/Frapin/Attendre-Esperer-80473.html
Bois Blanc 65532.html,Frapin,Anne-Sophie Behaghel,2020.0,3.68,158,"['woody', 'aromatic', 'fresh spicy', 'amber', 'citrus']",male,moderate,average,ok,"['Mandarin Orange', 'Rosemary', 'Ginger', 'Eucalyptus', 'Bitter Orange']","['Sage', 'Virginia Cedar', 'Violet Leaf']","['Guaiac Wood', 'Ambroxan', 'Cade oil']",https://www.fragrantica.com/perfume/Frapin/Bois-Blanc-65532.html
Bonne Chauffe 84779.html,Frapin,Meabh McCurtin,2023.0,4.27,144,"['woody', 'aromatic', 'warm spicy', 'fruity', 'amber', 'fresh spicy', 'patchouli', 'earthy', 'balsamic', 'green']",male,long lasting,average,ok,"['Davana', 'Pepper Oil']","['Plum', 'Bran', 'Oak']","['Vetiver', 'Patchouli', 'Benzoin', 'Cedarwood']",https://www.fragrantica.com/perfume/Frapin/Bonne-Chauffe-84779.html
Caravelle Epicee 5326.html,Frapin,Jeanne-Marie Faugier,2007.0,4.0,419,"['fresh spicy', 'aromatic', 'woody', 'warm spicy', 'tobacco', 'powdery', 'amber']",unisex,moderate,average,ok,"['Coriander', 'Nutmeg']","['Guaiac Wood', 'Chili Pepper', 'Pepper', 'Caraway']","['Tobacco', 'Amber', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Frapin/Caravelle-Epicee-5326.html
Checkmate 67271.html,Frapin,Anne-Sophie Behaghel,2021.0,3.54,218,"['woody', 'leather', 'powdery', 'musky', 'iris', 'citrus', 'animalic', 'warm spicy', 'aromatic', 'violet']",male,long lasting,average,ok,"['Lemon', 'Cardamom', 'Bergamot']","['Iris', 'Heliotrope', 'Leather']","['Cashmere Wood', 'Woody Notes', 'Cedar', 'Suede']",https://www.fragrantica.com/perfume/Frapin/Checkmate-67271.html
Esprit de Fleurs 5327.html,Frapin,Jeanne-Marie Faugier,2007.0,3.48,113,"['citrus', 'fresh spicy', 'aromatic', 'earthy', 'woody', 'fruity', 'rose', 'iris', 'sweet', 'powdery']",,moderate,average,,"['Grapefruit', 'Bergamot', 'Tangerine']","['Plum', 'Basil', 'Jasmine', 'Pink Pepper', 'Pepper', 'Iris', 'Rose']","['Vetiver', 'Patchouli', 'Oakmoss', 'Vanilla']",https://www.fragrantica.com/perfume/Frapin/Esprit-de-Fleurs-5327.html
IF by R K 56976.html,Frapin,Anne-Sophie Behaghel,2019.0,4.04,363,"['woody', 'warm spicy', 'powdery', 'fruity', 'sweet']",unisex,moderate,average,ok,"['Black Pepper', 'Ginger', 'Bergamot']","['Fig', 'Cinnamon', 'Cashmeran']","['Guaiac Wood', 'Tonka Bean', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Frapin/IF-by-R-K-56976.html
Isle of Man 47330.html,Frapin,Alienor Massenet,2017.0,3.86,334,"['citrus', 'woody', 'aromatic', 'fresh spicy', 'green', 'powdery', 'musky', 'fresh', 'earthy', 'salty']",male,moderate,average,ok,"['Grapefruit', 'Bitter Orange', 'Basil']","['Freesia', 'Violet', 'Salt']","['Vetiver', 'Musk', 'Woodsy Notes']",https://www.fragrantica.com/perfume/Frapin/Isle-of-Man-47330.html
L Humaniste 7015.html,Frapin,Sidonie Lancesseur,2009.0,4.23,"1,416","['aromatic', 'citrus', 'fresh spicy', 'woody', 'warm spicy']",male,moderate,average,ok,"['Pink Pepper', 'Pepper', 'Cardamom', 'Amalfi Lemon', 'Bergamot']","['Thyme', 'Peony', 'Nutmeg', 'Juniper Berries']","['Oakmoss', 'Tonka Bean', 'Gin']",https://www.fragrantica.com/perfume/Frapin/L-Humaniste-7015.html
L Humaniste Extreme 90837.html,Frapin,,2024.0,4.13,83,"['citrus', 'warm spicy', 'sweet', 'aromatic', 'fruity', 'fresh spicy', 'floral', 'amber', 'fresh', 'powdery']",male,moderate,average,ok,"['Lemon', 'Pink Pepper', 'Black Pepper', 'Cardamom', 'Bergamot']","['Patchouli', 'Nutmeg', 'Quince']","['Tolu Balsam', 'Moss', 'Tonka Bean']",https://www.fragrantica.com/perfume/Frapin/L-Humaniste-Extreme-90837.html
Laskarina 47331.html,Frapin,,2017.0,3.63,236,"['amber', 'fresh spicy', 'citrus', 'sweet', 'fruity', 'white floral', 'musky', 'iris', 'warm spicy', 'aquatic']",female,moderate,average,ok,"['Grapefruit', 'Pear', 'Bergamot', 'Pink Pepper']","['Orange Blossom', 'Bulgarian Rose']","['Black Pepper', 'Ambroxan', 'Iris', 'Olibanum']",https://www.fragrantica.com/perfume/Frapin/Laskarina-47331.html
Nevermore 26828.html,Frapin,Anne-Sophie Behaghel,2014.0,3.7,502,"['fresh spicy', 'warm spicy', 'rose', 'aldehydic', 'woody', 'floral', 'fresh', 'amber', 'metallic']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Frapin/Nevermore-26828.html
Paradis Perdu 18705.html,Frapin,Amelie Bourgeois,2013.0,3.78,424,"['aromatic', 'green', 'citrus', 'woody', 'fresh spicy', 'earthy', 'herbal', 'balsamic', 'mossy']",unisex,moderate,average,ok,"['Mandarin Orange', 'Grapefruit', 'Bergamot', 'Lemon']","['Ravensara', 'Basil', 'Galbanum', 'elemi', 'Vetiver', 'Hay', 'Silk Vine or Milk Broom']","['Musk', 'Labdanum', 'Palisander Rosewood', 'Moss', 'Woodsy Notes', 'Virginian Cedar']",https://www.fragrantica.com/perfume/Frapin/Paradis-Perdu-18705.html
Passion Boisee 5267.html,Frapin,Jeanne-Marie Faugier,2007.0,4.05,457,"['woody', 'citrus', 'warm spicy', 'rum', 'fresh spicy', 'earthy', 'mossy', 'sweet']",unisex,moderate,average,ok,"['Clove', 'Nutmeg', 'Rum', 'Tangerine']","['Oakmoss', 'Oak']","['Patchouli', 'Cedar', 'Leather']",https://www.fragrantica.com/perfume/Frapin/Passion-Boisee-5267.html
Speakeasy 16180.html,Frapin,Marc-Antoine Corticchiato,2012.0,3.87,695,"['sweet', 'tobacco', 'amber', 'citrus', 'green', 'leather', 'aromatic', 'rum', 'warm spicy', 'fresh spicy']",male,moderate,average,ok,"['Lime', 'Rum', 'Sweet Orange']","['Mint', 'Liatris', 'Geranium', 'Mojito']","['Labdanum', 'Tobacco', 'Tonka Bean', 'Amber', 'White Musk', 'Immortelle', 'Styrax', 'Leather']",https://www.fragrantica.com/perfume/Frapin/Speakeasy-16180.html
Terre de Sarment 5255.html,Frapin,Jeanne-Marie Faugier,2007.0,3.84,572,"['amber', 'fresh spicy', 'warm spicy', 'aromatic', 'balsamic', 'citrus', 'white floral', 'sweet', 'fruity', 'smoky']",unisex,moderate,average,ok,"['Neroli', 'Grapefruit', 'Grapes', 'Caraway']","['Orange Blossom', 'Cinnamon', 'Nutmeg', 'Amyris']","['Incense', 'Benzoin', 'Myrrh']",https://www.fragrantica.com/perfume/Frapin/Terre-de-Sarment-5255.html
The Orchid Man 32088.html,Frapin,Jérôme Epinette,2015.0,4.06,565,"['fresh spicy', 'citrus', 'mossy', 'earthy', 'leather', 'woody', 'patchouli', 'warm spicy', 'animalic', 'aromatic']",male,moderate,average,ok,"['Black Pepper', 'Bergamot']","['Jasmine', 'Leather']","['Oakmoss', 'Patchouli', 'Amber']",https://www.fragrantica.com/perfume/Frapin/The-Orchid-Man-32088.html
1889 Moulin Rouge 7816.html,Histoires de Parfums,,2010.0,4.03,"1,404","['iris', 'powdery', 'fruity', 'earthy', 'rose', 'warm spicy', 'musky', 'sweet', 'violet', 'woody']",female,long lasting,average,ok,"['Plum', 'Cinnamon', 'Tangerine']","['Wormwood', 'Tincture of Rose']","['Musk', 'Patchouli', 'Iris']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/1889-Moulin-Rouge-7816.html
1969 Parfum de Revolte 4492.html,Histoires de Parfums,Gerald Ghislain,2001.0,4.01,"2,402","['warm spicy', 'rose', 'fruity', 'patchouli', 'sweet', 'chocolate']",unisex,moderate,average,ok,['Peach'],"['Clove', 'White Flowers', 'Cardamom', 'Rose']","['Mexican chocolate', 'Musk', 'Coffee', 'Patchouli']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/1969-Parfum-de-Revolte-4492.html
Ambre 114 4493.html,Histoires de Parfums,Gerald Ghislain,2001.0,4.23,"2,152","['amber', 'vanilla', 'woody', 'warm spicy', 'fresh spicy', 'powdery', 'aromatic', 'balsamic', 'patchouli']",unisex,long lasting,average,ok,"['Thyme', 'Nutmeg']","['Patchouli', 'Geranium', 'Cedar', 'Sandalwood', 'Vetiver', 'Rose']","['Musk', 'Vanilla', 'Amber', 'Tonka Bean', 'Benzoin']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Ambre-114-4493.html
Blanc Violette 8591.html,Histoires de Parfums,Sylvie Jourdet,,3.79,359,"['powdery', 'violet', 'woody', 'iris', 'musky', 'sweet', 'floral']",female,moderate,average,ok,"['Bergamot', 'Violet', 'Iris']","['Ylang-Ylang', 'Violet', 'Anise']","['Musk', 'Sandalwood', 'Powdery Notes', 'Rice', 'Vanille', 'Violet']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Blanc-Violette-8591.html
Encens Roi 74821.html,Histoires de Parfums,,2022.0,4.18,358,"['amber', 'warm spicy', 'woody', 'fresh spicy', 'oud']",unisex,long lasting,average,ok,"['Peppertree', 'Chamomile', 'Olibanum']","['Saffron', 'Pimento', 'Atlas Cedar']","['Cacao', 'Agarwood (Oud)', 'Vanilla', 'Labdanum']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Encens-Roi-74821.html
L Olympia Music Hall 16242.html,Histoires de Parfums,Gerald Ghislain,2012.0,3.85,277,"['floral', 'woody', 'citrus', 'warm spicy', 'musky', 'fresh', 'leather', 'fresh spicy', 'powdery', 'sweet']",unisex,moderate,average,overpriced,"['Mandarin Orange', 'Lemon', 'Bergamot', 'Orange']","['Lilac', 'Peony', 'Black Pepper', 'Freesia', 'Red Berries', 'Saffron', 'Rose']","['Patchouli', 'Licorice', 'Woody Notes', 'Vanilla', 'Suede', 'Incense', 'White Musk', 'Dark Chocolate']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/L-Olympia-Music-Hall-16242.html
Make Perfume Not War 21385.html,Histoires de Parfums,Gerald Ghislain,2013.0,3.53,43,"['citrus', 'sweet', 'fruity', 'floral', 'vanilla', 'tropical', 'fresh']",,moderate,average,,"['Mandarin Orange', 'Lemon', 'Orange', 'Grapefruit', 'Bergamot']","['Lilac', 'Mango', 'Pineapple', 'Freesia', 'Peach', 'Cyclamen']","['Tonka Bean', 'White Woods', 'Vanilla', 'White Musk']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Make-Perfume-Not-War-21385.html
Noir Patchouli 8593.html,Histoires de Parfums,Gerald Ghislain,,3.77,984,"['patchouli', 'warm spicy', 'aromatic', 'woody', 'leather', 'floral', 'musky', 'earthy', 'animalic', 'balsamic']",unisex,long lasting,strong,ok,"['Patchouli', 'Coriander', 'Cardamom']","['Patchouli', 'Floral Notes', 'Juniper Berries']","['Patchouli', 'Musk', 'Vanilla', 'Leather']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Noir-Patchouli-8593.html
Tubereuse 1 La Capricieuse 7801.html,Histoires de Parfums,,2010.0,3.8,454,"['iris', 'powdery', 'leather', 'tuberose', 'warm spicy', 'white floral', 'musky', 'violet', 'earthy', 'cacao']",unisex,long lasting,average,ok,"['Saffron', 'Sicilian Mandarin', 'Bergamot', 'Tuberose']","['Ylang-Ylang', 'Iris', 'Tuberose']","['Cacao', 'Suede', 'Tuberose']",https://www.fragrantica.com/perfume/Histoires-de-Parfums/Tubereuse-1-La-Capricieuse-7801.html
