nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Pacific Isles,Swiss Arabian,,2019.0,3.33,3,"['woody', 'green', 'aromatic', 'earthy', 'powdery', 'citrus', 'floral', 'warm spicy', 'amber', 'musky']",,,,,"['Lemon', 'Hyacinth', 'Iris Flower', 'Bergamot', 'Tuberose', 'Galbanum']","['Rose', 'Spicy Notes', 'Orris', 'Cloves', 'Ylang-Ylang', 'Violet', 'Aldehydes', 'Jasmine']","['Amber', 'Vetiver', 'Oakmoss', 'Musk', 'Patchouli', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/Pacific-Isles-63955.html
Persian,Swiss Arabian,,2019.0,4.25,4,"['floral', 'white floral', 'fruity', 'sweet', 'powdery', 'citrus', 'fresh', 'woody', 'green', 'rose']",,,,,"['Peach', 'Melon', 'Magnolia', 'Bergamot', 'Tangerine']","['Rose', 'Lily-of-the-Valley', 'Orchid', 'Freesia', 'Tuberose', 'Violet', 'Jasmine', 'Plum']","['Blackberry', 'Cedar', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Persian-66506.html
Sands,Swiss Arabian,,2019.0,4.0,2,"['earthy', 'fresh', 'ozonic', 'citrus']",,,,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Sands-66499.html
Sea Breeze,Swiss Arabian,,2019.0,4.0,5,"['aquatic', 'ozonic', 'fresh', 'citrus', 'fruity', 'floral', 'aromatic', 'sweet']",,,,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Sea-Breeze-63953.html
Spanish Sandalwood,Swiss Arabian,,2019.0,4.6,5,"['woody', 'powdery', 'warm spicy']",,,,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Spanish-Sandalwood-63975.html
Tangier,Swiss Arabian,,2019.0,4.29,7,"['green', 'citrus', 'amber', 'cinnamon', 'rose', 'leather', 'warm spicy', 'animalic', 'aromatic', 'fresh spicy']",,,,,"['Mint', 'Tangerine']","['Rose', 'Cinnamon']","['Amber', 'Leather']",https://www.fragrantica.com/perfume/Swiss-Arabian/Tangier-63972.html
The Bosphorus,Swiss Arabian,,2019.0,3.5,12,"['rose', 'oud', 'woody', 'patchouli', 'floral', 'warm spicy']",unisex,,,,['Labdanum'],['Patchouli'],"['Rose', 'Agarwood (Oud)', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/The-Bosphorus-63954.html
White Musk,Swiss Arabian,,2018.0,4.25,4,"['musky', 'powdery']",,,,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/White-Musk-63952.html
Casablanca,Swiss Arabian,,2016.0,4.18,"1,597","['fruity', 'caramel', 'woody', 'amber', 'sweet', 'musky', 'powdery', 'balsamic', 'fresh', 'green']",female,long lasting,average,good value,"['Grapes', 'Apple']","['Iris', 'White Woods', 'Patchouli']","['Amber', 'Musk', 'Caramel', 'Peru Balsam', 'Suede']",https://www.fragrantica.com/perfume/Swiss-Arabian/Casablanca-42181.html
ESSENCE OF CASABLANCA,Swiss Arabian,Isabel Gil Trujillo,2023.0,4.5,52,"['fruity', 'musky', 'powdery', 'vanilla', 'patchouli', 'amber', 'sweet', 'woody', 'fresh', 'earthy']",female,long lasting,strong,ok,"['Grapes', 'Apple']","['Orris', 'Patchouli']","['Amber', 'Balsamic Notes', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/ESSENCE-OF-CASABLANCA-85514.html
Florence,Swiss Arabian,,,4.13,109,"['woody', 'sweet', 'rose', 'powdery', 'vanilla', 'citrus', 'musky', 'warm spicy', 'patchouli', 'balsamic']",female,long lasting,average,good value,"['Bergamot', 'Water Notes', 'Lemon']","['Rose', 'Vanilla', 'Praline']","['Musk', 'Cedar', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Florence-54019.html
OPULENCE OF DUBAI,Swiss Arabian,Ilias Ermenidis,2023.0,4.27,22,"['warm spicy', 'woody', 'aromatic', 'amber', 'rose', 'earthy', 'balsamic', 'soft spicy', 'smoky', 'vanilla']",unisex,long lasting,average,ok,"['Calabrian bergamot', 'Nigerian Ginger', 'elemi']","['Damask Rose', 'Chocolate', 'Pink Pepper', 'Cardamom']","['Amber', 'Roasted Coffee Beans', 'Incense', 'Vetiver', 'Atlas Cedar', 'Cypriol Oil or Nagarmotha', 'Bourbon Vanilla']",https://www.fragrantica.com/perfume/Swiss-Arabian/OPULENCE-OF-DUBAI-85517.html
PASSION OF VENICE,Swiss Arabian,Dalia Izem,2023.0,4.5,14,"['woody', 'warm spicy', 'vanilla', 'powdery', 'white floral', 'patchouli', 'amber', 'musky', 'soft spicy', 'balsamic']",female,long lasting,strong,,"['Black Pepper', 'Green Leaves', 'Pink Pepper']","['Cedarwood', 'Jasmine', 'Patchouli']","['Musk', 'Amberwood', 'Vanilla', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/PASSION-OF-VENICE-85512.html
SPIRIT OF VALENCIA,Swiss Arabian,Hamid Merati-Kashani,2023.0,4.36,14,"['woody', 'amber', 'powdery', 'citrus', 'white floral', 'warm spicy', 'rose', 'animalic', 'musky', 'aromatic']",unisex,long lasting,average,overpriced,"['Bergamot', 'Lemon', 'Apple']","['Rose', 'Peony', 'Jasmine', 'Gardenia']","['Amber', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/SPIRIT-OF-VALENCIA-85513.html
Amaali,Swiss Arabian,,,4.05,296,"['powdery', 'rose', 'sweet', 'fruity', 'musky', 'vanilla', 'woody', 'citrus', 'white floral', 'fresh']",female,moderate,average,good value,"['Lemon', 'Pineapple', 'Apple']","['Rose', 'Jasmine']","['Amber', 'Cedar', 'Caramel', 'Musk', 'Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Swiss-Arabian/Amaali-48222.html
Amaani,Swiss Arabian,,,3.89,28,"['woody', 'patchouli', 'aromatic', 'fresh spicy', 'amber', 'warm spicy', 'earthy', 'citrus', 'lavender', 'leather']",male,long lasting,strong,ok,"['Thyme', 'Citruses', 'Raspberry', 'Lavender', 'Saffron']","['Olibanum', 'Leather', 'Cypriol Oil or Nagarmotha']","['Amber', 'Agarwood (Oud)', 'Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Amaani-55653.html
Attar Mubakhar,Swiss Arabian,,,4.07,199,"['woody', 'amber', 'warm spicy', 'fresh spicy', 'oud', 'citrus', 'patchouli', 'balsamic', 'powdery', 'rose']",unisex,long lasting,strong,great value,"['Bergamot', 'Brazilian Mandarin']","['Rose', 'Olibanum', 'Jasmine', 'Patchouli']","['Vanilla', 'Agarwood (Oud)', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/Attar-Mubakhar-19465.html
Essence Of Casablanca Oil,Swiss Arabian,,2024.0,5.0,1,"['fruity', 'sweet']",,,,,"['Grapes', 'Apple']","['Orris', 'Patchouli']","['Amber', 'Balsamic Notes', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Essence-Of-Casablanca-Oil-92884.html
Gharaam Oil,Swiss Arabian,,2024.0,5.0,1,"['amber', 'woody', 'white floral', 'warm spicy', 'metallic', 'balsamic', 'leather']",,,,,"['Jasmine', 'Saffron']",['Amber'],"['Cedarwood', 'Resins']",https://www.fragrantica.com/perfume/Swiss-Arabian/Gharaam-Oil-92885.html
Hawa Oil,Swiss Arabian,,2024.0,,,"['woody', 'citrus', 'white floral', 'warm spicy', 'powdery', 'sweet', 'amber', 'fruity', 'patchouli', 'yellow floral']",,,,,"['Ylang Ylang', 'Mandarin Orange', 'Bergamot', 'Plum', 'Cardamom']","['Orange Blossom', 'Cashmeran', 'Rose', 'Jasmine']","['Amber', 'Vanilla', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Hawa-Oil-92886.html
Hayaa,Swiss Arabian,,,4.23,35,"['amber', 'oud', 'woody', 'rose', 'musky', 'white floral', 'powdery', 'animalic', 'floral']",unisex,moderate,average,good value,['White Amber'],"['Rose', 'Agarwood (Oud)', 'White Flowers']","['Woody Notes', 'White Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Hayaa-56232.html
Jamila,Swiss Arabian,,,4.05,198,"['fruity', 'musky', 'powdery', 'woody', 'floral', 'sweet', 'fresh', 'rose', 'amber', 'white floral']",female,moderate,average,great value,"['Marmalade', 'Apple']","['Rose', 'Vanilla Orchid', 'Jasmine', 'Magnolia']","['Amber', 'Sandalwood', 'Musk', 'ebony tree']",https://www.fragrantica.com/perfume/Swiss-Arabian/Jamila-20765.html
Kashkha,Swiss Arabian,,,3.86,235,"['warm spicy', 'woody', 'aromatic', 'oud', 'fresh spicy', 'powdery', 'fruity', 'cinnamon', 'balsamic']",unisex,long lasting,strong,great value,"['Bergamot', 'Cinnamon', 'Apple']","['Agarwood (Oud)', 'Saffron', 'Cloves', 'Marigold', 'Cardamom']","['Amber', 'Vetiver', 'Cedar', 'Musk', 'Oak', 'Sandalwood']",https://www.fragrantica.com/perfume/Swiss-Arabian/Kashkha-19456.html
Layali,Swiss Arabian,,,3.84,281,"['fruity', 'white floral', 'sweet', 'yellow floral', 'oud', 'woody', 'floral', 'amber', 'rose', 'animalic']",female,moderate,average,good value,"['Orange Blossom', 'Black Currant', 'Plum']","['Rose', 'Jasmine', 'Ylang-Ylang']","['Amber', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Layali-56235.html
Layali CPO,Swiss Arabian,,,4.03,197,"['fruity', 'white floral', 'sweet', 'yellow floral', 'animalic', 'woody', 'floral', 'oud', 'amber', 'rose']",female,long lasting,average,great value,"['Orange Blossom', 'Black Currant', 'Plum']","['Rose', 'Jasmine', 'Ylang-Ylang']","['Ambergris', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Layali-CPO-20754.html
Layali Rouge,Swiss Arabian,,,4.24,416,"['floral', 'tropical', 'fruity', 'sweet', 'rose', 'woody']",female,moderate,intimate,good value,"['Hibiscus', 'Coconut', 'Sandalwood']","['Rose', 'Peach']","['Lemon', 'Pineapple', 'Mango', 'Papaya', 'Floral Notes']",https://www.fragrantica.com/perfume/Swiss-Arabian/Layali-Rouge-54146.html
Mukhalat Malaki,Swiss Arabian,,,4.14,199,"['woody', 'oud', 'rose', 'warm spicy', 'amber', 'powdery', 'musky', 'metallic', 'leather', 'floral']",unisex,long lasting,strong,good value,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Mukhalat-Malaki-10849.html
Musk Malaki,Swiss Arabian,,,4.35,54,"['musky', 'amber', 'animalic', 'powdery', 'white floral', 'balsamic', 'fresh']",unisex,long lasting,average,ok,['Lily-of-the-Valley'],['White Musk'],"['Ambergris', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Musk-Malaki-54148.html
Private Musk,Swiss Arabian,,,4.26,73,"['caramel', 'sweet', 'mossy', 'warm spicy', 'amber', 'earthy', 'citrus', 'white floral', 'metallic']",unisex,moderate,average,good value,"['Jasmine', 'Orange', 'Saffron']","['Cotton Candy', 'Caramel']","['Oakmoss', 'White Amber']",https://www.fragrantica.com/perfume/Swiss-Arabian/Private-Musk-56240.html
Private Oud,Swiss Arabian,,2020.0,4.45,87,"['sweet', 'vanilla', 'oud', 'caramel', 'chocolate', 'fruity', 'warm spicy', 'aromatic', 'amber', 'white floral']",unisex,long lasting,average,good value,"['Plum', 'Bulgarian Rose', 'Agarwood (Oud)']","['Vetiver', 'Jasmine', 'White Flowers', 'Tonka Bean']","['Vanilla', 'Dark Chocolate', 'Agarwood (Oud)', 'Caramel']",https://www.fragrantica.com/perfume/Swiss-Arabian/Private-Oud-67011.html
Rose 01 Oil,Swiss Arabian,,2024.0,,,"['musky', 'floral', 'rose', 'fresh spicy', 'citrus', 'vanilla', 'powdery', 'woody', 'fresh', 'soft spicy']",,,,,"['Bergamot', 'Pink Pepper']","['Bulgarian Rose', 'Peony', 'Nutmeg']","['Cashmere Wood', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Rose-01-Oil-92887.html
Rose Malaki,Swiss Arabian,,,4.32,38,"['rose', 'woody', 'oud', 'floral']",female,long lasting,strong,good value,['Rose'],['Agarwood (Oud)'],['Woody Notes'],https://www.fragrantica.com/perfume/Swiss-Arabian/Rose-Malaki-54149.html
Secret Musk,Swiss Arabian,,,4.03,39,"['powdery', 'musky', 'rose', 'floral', 'woody', 'fruity', 'fresh', 'sweet', 'iris', 'fresh spicy']",female,moderate,intimate,good value,"['Peony', 'Geranium']","['Raspberry', 'Iris', 'White Rose', 'White Musk']","['Cashmere Wood', 'Powdery Notes', 'Sandalwood', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Secret-Musk-56243.html
Shaghaf Oud Tonka Oil,Swiss Arabian,,2024.0,4.5,2,"['vanilla', 'sweet', 'amber', 'woody', 'almond', 'warm spicy', 'nutty', 'cinnamon', 'fruity', 'rose']",,,,,['Almond'],"['Bark', 'Cinnamon', 'Tunisian Orange Blossom', 'Turkish Rose']","['Tonka', 'Amberwood', 'Vanilla']",https://www.fragrantica.com/perfume/Swiss-Arabian/Shaghaf-Oud-Tonka-Oil-92888.html
Yulali,Swiss Arabian,,,4.47,141,"['floral', 'white floral', 'citrus', 'fruity', 'fresh', 'powdery', 'sweet', 'green', 'vanilla', 'musky']",female,moderate,average,good value,"['Bergamot', 'Tangerine', 'Nectarine', 'Apple']","['Lily-of-the-Valley', 'Gardenia', 'Magnolia', 'Freesia', 'Jasmine']","['Sandalwood', 'Orris Root', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Yulali-56246.html
Dehn El Oud Mubarak,Swiss Arabian,,,4.3,118,"['oud', 'woody', 'leather', 'sweet', 'fruity', 'animalic']",unisex,eternal,average,good value,"['Fruity Notes', 'Sugar']","['Leather', 'Agarwood (Oud)']","['Woody Notes', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-El-Oud-Mubarak-19477.html
Dehn El Oud Shaheen,Swiss Arabian,,,3.93,15,"['woody', 'animalic', 'oud', 'warm spicy']",,long lasting,average,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-El-Oud-Shaheen-55652.html
Dehn El Oud Сambodi,Swiss Arabian,,,4.26,34,"['oud', 'woody', 'leather', 'sweet']",male,eternal,strong,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-El-Oud-Sambodi-10842.html
Amber 01,Swiss Arabian,Nanako Ogi,2021.0,3.68,25,"['woody', 'rose', 'patchouli', 'fresh spicy', 'amber', 'warm spicy', 'white floral', 'citrus', 'powdery', 'floral']",unisex,long lasting,strong,ok,"['Black Pepper', 'Mandarin Orange']","['Rose', 'Cashmeran', 'Jasmine']","['Amber', 'Cedar', 'Vanilla', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Amber-01-72627.html
Amber 07,Swiss Arabian,Paul Guerlain,2021.0,4.43,49,"['amber', 'woody', 'sweet', 'warm spicy', 'powdery', 'balsamic', 'rose', 'cinnamon', 'fruity', 'smoky']",unisex,long lasting,average,ok,"['Amber', 'Dates', 'Cinnamon']","['Rose', 'Orris', 'Ylang-Ylang']","['Incense', 'Vanilla', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Amber-07-72628.html
Incense 01,Swiss Arabian,,2025.0,3.86,7,"['woody', 'sweet', 'amber', 'warm spicy', 'nutty', 'fruity', 'fresh spicy', 'vanilla', 'chocolate', 'rum']",,long lasting,,,"['Rum', 'Bergamot', 'Juniper', 'Frankincense']","['Hazelnut', 'Roasted Nuts', 'Almond', 'Fig', 'Lily of the Valley']","['Cedarwood', 'Frankincense', 'Moss', 'Dark Chocolate', 'Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Swiss-Arabian/Incense-01-102415.html
Musk 01,Swiss Arabian,Olivier Cresp,2021.0,3.84,31,"['white floral', 'citrus', 'musky', 'sweet', 'soft spicy', 'powdery', 'vanilla', 'aromatic', 'animalic', 'fresh spicy']",female,moderate,average,ok,"['Bergamot', 'Pink Pepper', 'elemi']","['Orange Blossom', 'Lily', 'Musk']","['Sandalwood', 'Vanilla', 'Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Swiss-Arabian/Musk-01-72629.html
Musk 07,Swiss Arabian,Jordi Fernández,2021.0,4.15,55,"['woody', 'fruity', 'musky', 'white floral', 'rose', 'fresh', 'powdery', 'floral', 'green', 'patchouli']",female,long lasting,average,ok,"['Black Currant', 'Pomegranate']","['Rose', 'Lily-of-the-Valley']","['Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Swiss-Arabian/Musk-07-72630.html
Musk 74 Poudre,Swiss Arabian,,2023.0,4.17,12,"['powdery', 'vanilla', 'white floral', 'musky', 'aldehydic']",,,,,"['Aldehydes', 'Ylang Ylang', 'Musk']","['Heliotrope', 'Iris', 'White Flowers', 'White Musk']","['Powdery Notes', 'Balsamic Notes', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Musk-74-Poudre-88967.html
Oud 01,Swiss Arabian,Miroslav Petkov,2021.0,4.32,38,"['leather', 'fruity', 'rose', 'animalic', 'oud', 'ozonic', 'fresh spicy', 'sweet', 'warm spicy', 'amber']",male,long lasting,average,good value,"['Raspberry', 'Violet Leaf', 'Cumin']","['Lily-of-the-Valley', 'Turkish Rose', 'Cardamom']","['Amber', 'Leather', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Oud-01-72624.html
Oud 07,Swiss Arabian,Jordi Fernández,2021.0,4.46,56,"['oud', 'sweet', 'rose', 'vanilla', 'warm spicy', 'amber', 'powdery', 'woody', 'musky', 'lactonic']",unisex,long lasting,strong,good value,"['Rose', 'Saffron']","['White Amber', 'Agarwood (Oud)', 'Akigalawood', 'Praline']","['Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Oud-07-72625.html
Oud 74,Swiss Arabian,,2021.0,4.26,27,"['oud', 'sweet', 'amber']",unisex,long lasting,strong,good value,['Indian Oud'],"['Indian Oud', 'Agarwood (Oud)']","['Amber', 'Indian Oud', 'Sweet Notes']",https://www.fragrantica.com/perfume/Swiss-Arabian/Oud-74-72626.html
Rose 01,Swiss Arabian,Jean-Louis Sieuzac,2021.0,4.49,262,"['rose', 'musky', 'floral', 'powdery', 'fresh', 'citrus', 'fresh spicy', 'fruity', 'vanilla', 'tropical']",female,long lasting,strong,good value,"['Litchi', 'Bergamot', 'Pink Pepper']","['Bulgarian Rose', 'Peony', 'Nutmeg']","['Cashmeran', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Rose-01-72631.html
Attar Alwan,Swiss Arabian,,2011.0,3.71,24.0,"['rose', 'fresh spicy', 'warm spicy', 'amber', 'powdery', 'floral', 'musky', 'patchouli', 'aromatic', 'citrus']",,long lasting,enormous,,"['Aldehydes', 'Rose', 'Citruses', 'Saffron']","['Heliotrope', 'Rose', 'Nutmeg', 'Geranium']","['Patchouli', 'French labdanum', 'Amber', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Attar-Alwan-11293.html
Attitude for Men,Swiss Arabian,,,4.4,5.0,"['citrus', 'woody', 'aromatic', 'green', 'powdery', 'fresh spicy', 'violet', 'amber', 'earthy', 'herbal']",,,,,"['Spicy Notes', 'Bergamot', 'Petitgrain', 'Green Notes', 'Lavender', 'Grapefruit']","['Violet', 'Sage', 'Green Pepper', 'Ginger', 'Gardenia']","['Sandalwood', 'Incense', 'Musk', 'Guaiac Wood', 'Vetiver', 'Labdanum']",https://www.fragrantica.com/perfume/Swiss-Arabian/Attitude-for-Men-23109.html
Attitude for Women,Swiss Arabian,,,4.0,1.0,"['white floral', 'floral', 'ozonic', 'aquatic', 'woody', 'fruity', 'powdery', 'patchouli', 'musky', 'green']",,,,,"['Freesia', 'Honeysuckle', 'Violet Leaf']","['Magnolia', 'Jasmine Sambac']","['Sandalwood', 'Patchouli', 'Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Attitude-for-Women-23110.html
Azza Silver,Swiss Arabian,,,4.2,30.0,"['amber', 'leather', 'oud', 'warm spicy', 'fresh spicy', 'aromatic', 'balsamic', 'animalic', 'metallic', 'woody']",,long lasting,average,,['Agarwood (Oud)'],"['Olibanum', 'elemi', 'Caraway', 'Saffron']","['Labdanum', 'Leather']",https://www.fragrantica.com/perfume/Swiss-Arabian/Azza-Silver-20763.html
Bakhoor Al Arais,Swiss Arabian,,2012.0,3.94,78.0,"['woody', 'amber', 'vanilla', 'warm spicy', 'powdery', 'sweet', 'balsamic']",unisex,eternal,average,great value,"['Spicy Notes', 'Vanilla']","['Cedar', 'Spicy Notes']","['Amber', 'Palisander Rosewood']",https://www.fragrantica.com/perfume/Swiss-Arabian/Bakhoor-Al-Arais-26483.html
Cajole,Swiss Arabian,,,4.5,6.0,"['powdery', 'white floral', 'vanilla', 'woody', 'floral', 'musky', 'fresh']",,,enormous,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Cajole-11298.html
Class,Swiss Arabian,,2013.0,3.88,16.0,"['vanilla', 'amber', 'white floral', 'sweet', 'citrus', 'warm spicy', 'soft spicy', 'balsamic', 'soapy']",,moderate,enormous,,"['Orange Blossom', 'Pink Pepper']",['Orange Blossom'],"['Tonka Bean', 'Vanilla', 'Benzoin']",https://www.fragrantica.com/perfume/Swiss-Arabian/Class-26482.html
Cupid,Swiss Arabian,,2018.0,3.75,4.0,"['fruity', 'white floral', 'citrus', 'green', 'fresh', 'sweet', 'musky', 'coffee', 'woody', 'warm spicy']",,,,,"['Citruses', 'Green Mandarin', 'Black Currant', 'Pear']","['Orange Blossom', 'Tea', 'Coffee', 'Jasmine']","['Sandalwood', 'White Musk']",https://www.fragrantica.com/perfume/Swiss-Arabian/Cupid-53860.html
Debonair,Swiss Arabian,,,4.0,2.0,"['warm spicy', 'citrus', 'aromatic', 'fresh', 'soft spicy', 'herbal', 'woody']",,,enormous,,"['Mandarin Orange', 'Bergamot', 'Lemon', 'Coriander']","['Clary Sage', 'Ginger', 'Violet Leaf', 'Tarragon']","['Sandalwood', 'Amber', 'Oakmoss']",https://www.fragrantica.com/perfume/Swiss-Arabian/Debonair-19460.html
Dehn al oud el Qamer,Swiss Arabian,,,4.57,7.0,"['fruity', 'oud', 'sweet', 'vanilla', 'earthy', 'woody', 'aromatic', 'mossy', 'tropical']",,,,,"['Kiwi', 'Vanilla', 'Big Strawberry', 'Agarwood (Oud)']",['Agarwood (Oud)'],"['Vetiver', 'Oakmoss', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-al-oud-el-Qamer-23119.html
Dehn Al Oudh Nibraas,Swiss Arabian,,,4.0,1.0,"['oud', 'woody', 'sweet', 'vanilla', 'fresh spicy']",,,,,[],[],[],https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-Al-Oudh-Nibraas-20773.html
Dehn el Ood Al Salam,Swiss Arabian,,,4.8,5.0,"['oud', 'woody', 'amber', 'fruity', 'sweet', 'leather', 'musky', 'animalic', 'powdery']",,,,,"['Fruity Notes', 'Sugar']","['Musk', 'Amber', 'Leather']","['Woody Notes', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-el-Ood-Al-Salam-19479.html
Dehn el Ood Biladi,Swiss Arabian,,,4.88,8.0,"['oud', 'amber', 'woody', 'musky', 'powdery', 'animalic', 'fresh spicy']",,,,,['Woody Notes'],"['Amber', 'Musk']","['Woody Notes', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-el-Ood-Biladi-19475.html
Dehn El Ood Fakham,Swiss Arabian,,,4.21,14.0,"['oud', 'fruity', 'white floral', 'musky', 'fresh spicy', 'soft spicy', 'floral', 'powdery']",,eternal,enormous,,"['Grapefruit', 'Spicy Notes', 'Blood Orange', 'Black Currant']","['Lily-of-the-Valley', 'Jasmine']","['Vanilla', 'White Musk', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-El-Ood-Fakham-10843.html
Dehn el Ood Ghalib,Swiss Arabian,,,4.12,8.0,"['oud', 'sweet', 'woody', 'vanilla']",,,,,"['Sugar', 'Fruity Notes']","['Amber', 'Musk']","['Woody Notes', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-el-Ood-Ghalib-19476.html
Dehn el Ood Nashwa,Swiss Arabian,,,4.75,4.0,"['oud', 'sweet', 'fruity', 'amber', 'musky', 'powdery']",,,,,"['Fruity Notes', 'Sugar']","['Leather', 'Amber', 'Musk']","['Woody Notes', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Swiss-Arabian/Dehn-el-Ood-Nashwa-19478.html
